PupsID,Region,Age,Metabolite,bvalue,Attenuation
11,Cerebellum,20,Cr+PCr,30,0.285035629453682
3,Thalamus,20,Cr+PCr,0.035,1
3,Thalamus,20,Cr+PCr,3.035,0.713389121338912
3,Thalamus,20,Cr+PCr,6,0.562761506276151
3,Thalamus,20,Cr+PCr,10,0.391213389121339
3,Thalamus,20,Cr+PCr,20,0.290794979079498
3,Thalamus,20,Cr+PCr,30,0.232217573221757
12,Cerebellum,20,Cr+PCr,0.035,1
12,Cerebellum,20,Cr+PCr,3.035,0.795774647887324
12,Cerebellum,20,Cr+PCr,6,0.625
12,Cerebellum,20,Cr+PCr,10,0.538732394366197
12,Cerebellum,20,Cr+PCr,20,0.350352112676056
12,Cerebellum,20,Cr+PCr,30,0.257042253521127
4,Thalamus,20,Cr+PCr,0.035,1
4,Thalamus,20,Cr+PCr,3.035,0.706632653061224
4,Thalamus,20,Cr+PCr,6,0.540816326530612
4,Thalamus,20,Cr+PCr,10,0.380102040816327
4,Thalamus,20,Cr+PCr,20,0.238775510204082
4,Thalamus,20,Cr+PCr,30,0.14234693877551
13,Cerebellum,20,Cr+PCr,0.035,1
13,Cerebellum,20,Cr+PCr,3.035,0.767379679144385
13,Cerebellum,20,Cr+PCr,6,0.61096256684492
13,Cerebellum,20,Cr+PCr,10,0.521390374331551
13,Cerebellum,20,Cr+PCr,20,0.368983957219251
13,Cerebellum,20,Cr+PCr,30,0.268716577540107
5,Thalamus,20,Cr+PCr,0.035,1
5,Thalamus,20,Cr+PCr,3.035,0.72196261682243
5,Thalamus,20,Cr+PCr,6,0.553738317757009
5,Thalamus,20,Cr+PCr,10,0.429906542056075
5,Thalamus,20,Cr+PCr,20,0.268691588785047
5,Thalamus,20,Cr+PCr,30,0.214485981308411
14,Cerebellum,20,Cr+PCr,0.035,1
14,Cerebellum,20,Cr+PCr,3.035,0.759336099585062
14,Cerebellum,20,Cr+PCr,6,0.621369294605809
14,Cerebellum,20,Cr+PCr,10,0.523858921161826
14,Cerebellum,20,Cr+PCr,20,0.368257261410788
14,Cerebellum,20,Cr+PCr,30,0.261410788381743
6,Thalamus,20,Cr+PCr,0.035,1
6,Thalamus,20,Cr+PCr,3.035,0.684331797235023
6,Thalamus,20,Cr+PCr,6,0.559907834101382
6,Thalamus,20,Cr+PCr,10,0.447004608294931
6,Thalamus,20,Cr+PCr,20,0.276497695852535
6,Thalamus,20,Cr+PCr,30,0.168663594470046
15,Cerebellum,20,Cr+PCr,0.035,1
15,Cerebellum,20,Cr+PCr,3.035,0.753653444676409
15,Cerebellum,20,Cr+PCr,6,0.637787056367432
15,Cerebellum,20,Cr+PCr,10,0.520876826722338
15,Cerebellum,20,Cr+PCr,20,0.332985386221294
15,Cerebellum,20,Cr+PCr,30,0.227557411273486
7,Thalamus,20,Cr+PCr,0.035,1
7,Thalamus,20,Cr+PCr,3.035,0.704128440366973
7,Thalamus,20,Cr+PCr,6,0.582568807339449
7,Thalamus,20,Cr+PCr,10,0.412844036697248
7,Thalamus,20,Cr+PCr,20,0.286697247706422
7,Thalamus,20,Cr+PCr,30,0.231651376146789
16,Cerebellum,20,Cr+PCr,0.035,1
16,Cerebellum,20,Cr+PCr,3.035,0.757363253856942
16,Cerebellum,20,Cr+PCr,6,0.625525946704067
16,Cerebellum,20,Cr+PCr,10,0.510518934081346
16,Cerebellum,20,Cr+PCr,20,0.363253856942497
16,Cerebellum,20,Cr+PCr,30,0.270687237026648
8,Thalamus,20,Cr+PCr,0.035,1
8,Thalamus,20,Cr+PCr,3.035,0.745049504950495
8,Thalamus,20,Cr+PCr,6,0.532178217821782
8,Thalamus,20,Cr+PCr,10,0.452970297029703
8,Thalamus,20,Cr+PCr,20,0.264851485148515
8,Thalamus,20,Cr+PCr,30,0.190841584158416
17,Cerebellum,20,Cr+PCr,0.035,1
17,Cerebellum,20,Cr+PCr,3.035,0.653260869565217
17,Cerebellum,20,Cr+PCr,6,0.541304347826087
17,Cerebellum,20,Cr+PCr,10,0.508695652173913
17,Cerebellum,20,Cr+PCr,20,0.36195652173913
17,Cerebellum,20,Cr+PCr,30,0.275
9,Thalamus,20,Cr+PCr,0.035,1
9,Thalamus,20,Cr+PCr,3.035,0.683453237410072
9,Thalamus,20,Cr+PCr,6,0.544364508393285
9,Thalamus,20,Cr+PCr,10,0.414868105515588
9,Thalamus,20,Cr+PCr,20,0.251798561151079
9,Thalamus,20,Cr+PCr,30,0.197601918465228
18,Cerebellum,20,Cr+PCr,0.035,1
18,Cerebellum,20,Cr+PCr,3.035,0.754385964912281
18,Cerebellum,20,Cr+PCr,6,0.623323013415893
18,Cerebellum,20,Cr+PCr,10,0.503611971104231
18,Cerebellum,20,Cr+PCr,20,0.362229102167183
18,Cerebellum,20,Cr+PCr,30,0.288957688338493
1,Thalamus,20,GPC+PCho+Cho,0.035,1
1,Thalamus,20,GPC+PCho+Cho,3.035,0.800224466891134
1,Thalamus,20,GPC+PCho+Cho,6,0.590347923681257
1,Thalamus,20,GPC+PCho+Cho,10,0.50280583613917
1,Thalamus,20,GPC+PCho+Cho,20,0.297418630751964
1,Thalamus,20,GPC+PCho+Cho,30,0.235690235690236
10,Cerebellum,20,GPC+PCho+Cho,0.035,1
10,Cerebellum,20,GPC+PCho+Cho,3.035,0.720754716981132
10,Cerebellum,20,GPC+PCho+Cho,6,0.637735849056604
10,Cerebellum,20,GPC+PCho+Cho,10,0.534905660377359
10,Cerebellum,20,GPC+PCho+Cho,20,0.336792452830189
10,Cerebellum,20,GPC+PCho+Cho,30,0.250943396226415
2,Thalamus,20,GPC+PCho+Cho,0.035,1
2,Thalamus,20,GPC+PCho+Cho,3.035,0.797
2,Thalamus,20,GPC+PCho+Cho,6,0.568
2,Thalamus,20,GPC+PCho+Cho,10,0.476
2,Thalamus,20,GPC+PCho+Cho,20,0.321
2,Thalamus,20,GPC+PCho+Cho,30,0.224
11,Cerebellum,20,GPC+PCho+Cho,0.035,1
11,Cerebellum,20,GPC+PCho+Cho,3.035,0.747899159663866
11,Cerebellum,20,GPC+PCho+Cho,6,0.604201680672269
11,Cerebellum,20,GPC+PCho+Cho,10,0.47563025210084
11,Cerebellum,20,GPC+PCho+Cho,20,0.292436974789916
11,Cerebellum,20,GPC+PCho+Cho,30,0.236134453781513
3,Thalamus,20,GPC+PCho+Cho,0.035,1
3,Thalamus,20,GPC+PCho+Cho,3.035,0.80046403712297
3,Thalamus,20,GPC+PCho+Cho,6,0.597447795823666
3,Thalamus,20,GPC+PCho+Cho,10,0.44199535962877
3,Thalamus,20,GPC+PCho+Cho,20,0.346867749419954
3,Thalamus,20,GPC+PCho+Cho,30,0.240139211136891
12,Cerebellum,20,GPC+PCho+Cho,0.035,1
12,Cerebellum,20,GPC+PCho+Cho,3.035,1.19238900634249
12,Cerebellum,20,GPC+PCho+Cho,6,1.05919661733615
12,Cerebellum,20,GPC+PCho+Cho,10,0.797040169133192
12,Cerebellum,20,GPC+PCho+Cho,20,0.536997885835095
12,Cerebellum,20,GPC+PCho+Cho,30,0.416490486257928
4,Thalamus,20,GPC+PCho+Cho,0.035,1
4,Thalamus,20,GPC+PCho+Cho,3.035,0.705882352941177
4,Thalamus,20,GPC+PCho+Cho,6,0.728373702422145
4,Thalamus,20,GPC+PCho+Cho,10,0.517301038062284
4,Thalamus,20,GPC+PCho+Cho,20,0.394463667820069
4,Thalamus,20,GPC+PCho+Cho,30,0.304498269896194
13,Cerebellum,20,GPC+PCho+Cho,0.035,1
13,Cerebellum,20,GPC+PCho+Cho,3.035,0.593052109181141
13,Cerebellum,20,GPC+PCho+Cho,6,0.51985111662531
13,Cerebellum,20,GPC+PCho+Cho,10,0.430521091811414
13,Cerebellum,20,GPC+PCho+Cho,20,0.287841191066998
13,Cerebellum,20,GPC+PCho+Cho,30,0.222084367245658
5,Thalamus,20,GPC+PCho+Cho,0.035,1
5,Thalamus,20,GPC+PCho+Cho,3.035,0.733333333333333
5,Thalamus,20,GPC+PCho+Cho,6,0.636363636363636
5,Thalamus,20,GPC+PCho+Cho,10,0.475757575757576
5,Thalamus,20,GPC+PCho+Cho,20,0.331818181818182
5,Thalamus,20,GPC+PCho+Cho,30,0.254545454545455
14,Cerebellum,20,GPC+PCho+Cho,0.035,1
14,Cerebellum,20,GPC+PCho+Cho,3.035,0.658787255909558
14,Cerebellum,20,GPC+PCho+Cho,6,0.593011305241521
14,Cerebellum,20,GPC+PCho+Cho,10,0.535457348406989
14,Cerebellum,20,GPC+PCho+Cho,20,0.3103802672148
14,Cerebellum,20,GPC+PCho+Cho,30,0.203494347379239
6,Thalamus,20,GPC+PCho+Cho,0.035,1
6,Thalamus,20,GPC+PCho+Cho,3.035,0.779120879120879
6,Thalamus,20,GPC+PCho+Cho,6,0.615384615384615
6,Thalamus,20,GPC+PCho+Cho,10,0.592307692307692
6,Thalamus,20,GPC+PCho+Cho,20,0.347252747252747
6,Thalamus,20,GPC+PCho+Cho,30,0.185714285714286
15,Cerebellum,20,GPC+PCho+Cho,0.035,1
15,Cerebellum,20,GPC+PCho+Cho,3.035,0.768269230769231
15,Cerebellum,20,GPC+PCho+Cho,6,0.711538461538462
15,Cerebellum,20,GPC+PCho+Cho,10,0.576923076923077
15,Cerebellum,20,GPC+PCho+Cho,20,0.345192307692308
15,Cerebellum,20,GPC+PCho+Cho,30,0.226923076923077
7,Thalamus,20,GPC+PCho+Cho,0.035,1
7,Thalamus,20,GPC+PCho+Cho,3.035,0.691208791208791
7,Thalamus,20,GPC+PCho+Cho,6,0.542857142857143
7,Thalamus,20,GPC+PCho+Cho,10,0.379120879120879
7,Thalamus,20,GPC+PCho+Cho,20,0.303296703296703
7,Thalamus,20,GPC+PCho+Cho,30,0.215384615384615
16,Cerebellum,20,GPC+PCho+Cho,0.035,1
16,Cerebellum,20,GPC+PCho+Cho,3.035,0.75045871559633
16,Cerebellum,20,GPC+PCho+Cho,6,0.588990825688073
16,Cerebellum,20,GPC+PCho+Cho,10,0.476146788990826
16,Cerebellum,20,GPC+PCho+Cho,20,0.323853211009174
16,Cerebellum,20,GPC+PCho+Cho,30,0.234862385321101
8,Thalamus,20,GPC+PCho+Cho,0.035,1
8,Thalamus,20,GPC+PCho+Cho,3.035,0.706563706563707
8,Thalamus,20,GPC+PCho+Cho,6,0.608751608751609
8,Thalamus,20,GPC+PCho+Cho,10,0.510939510939511
8,Thalamus,20,GPC+PCho+Cho,20,0.288288288288288
8,Thalamus,20,GPC+PCho+Cho,30,0.231660231660232
17,Cerebellum,20,GPC+PCho+Cho,0.035,1
17,Cerebellum,20,GPC+PCho+Cho,3.035,0.717857142857143
17,Cerebellum,20,GPC+PCho+Cho,6,0.536607142857143
17,Cerebellum,20,GPC+PCho+Cho,10,0.535714285714286
17,Cerebellum,20,GPC+PCho+Cho,20,0.332142857142857
17,Cerebellum,20,GPC+PCho+Cho,30,0.215178571428571
9,Thalamus,20,GPC+PCho+Cho,0.035,1
9,Thalamus,20,GPC+PCho+Cho,3.035,0.734274711168164
9,Thalamus,20,GPC+PCho+Cho,6,0.648267008985879
9,Thalamus,20,GPC+PCho+Cho,10,0.499358151476252
9,Thalamus,20,GPC+PCho+Cho,20,0.31193838254172
9,Thalamus,20,GPC+PCho+Cho,30,0.234916559691913
18,Cerebellum,20,GPC+PCho+Cho,0.035,1
18,Cerebellum,20,GPC+PCho+Cho,3.035,0.721705426356589
18,Cerebellum,20,GPC+PCho+Cho,6,0.62015503875969
18,Cerebellum,20,GPC+PCho+Cho,10,0.478294573643411
18,Cerebellum,20,GPC+PCho+Cho,20,0.303875968992248
18,Cerebellum,20,GPC+PCho+Cho,30,0.242635658914729
1,Thalamus,20,Glu,0.035,1
1,Thalamus,20,Glu,3.035,0.701327433628319
1,Thalamus,20,Glu,6,0.493362831858407
1,Thalamus,20,Glu,10,0.433628318584071
1,Thalamus,20,Glu,20,0.300884955752212
1,Thalamus,20,Glu,30,0.274336283185841
10,Cerebellum,20,Glu,0.035,1
10,Cerebellum,20,Glu,3.035,0.783132530120482
10,Cerebellum,20,Glu,6,0.598967297762478
10,Cerebellum,20,Glu,10,0.524956970740103
10,Cerebellum,20,Glu,20,0.394148020654045
10,Cerebellum,20,Glu,30,0.256454388984509
2,Thalamus,20,Glu,0.035,1
2,Thalamus,20,Glu,3.035,0.684647302904564
2,Thalamus,20,Glu,6,0.485477178423237
2,Thalamus,20,Glu,10,0.437759336099585
2,Thalamus,20,Glu,20,0.273858921161826
2,Thalamus,20,Glu,30,0.234439834024896
11,Cerebellum,20,Glu,0.035,1
11,Cerebellum,20,Glu,3.035,0.728429985855728
11,Cerebellum,20,Glu,6,0.629420084865629
11,Cerebellum,20,Glu,10,0.519094766619519
11,Cerebellum,20,Glu,20,0.364922206506365
11,Cerebellum,20,Glu,30,0.308345120226308
3,Thalamus,20,Glu,0.035,1
3,Thalamus,20,Glu,3.035,0.722689075630252
3,Thalamus,20,Glu,6,0.567226890756303
3,Thalamus,20,Glu,10,0.464285714285714
3,Thalamus,20,Glu,20,0.317226890756303
3,Thalamus,20,Glu,30,0.258403361344538
12,Cerebellum,20,Glu,0.035,1
12,Cerebellum,20,Glu,3.035,0.815315315315315
12,Cerebellum,20,Glu,6,0.653153153153153
12,Cerebellum,20,Glu,10,0.556306306306306
12,Cerebellum,20,Glu,20,0.369369369369369
12,Cerebellum,20,Glu,30,0.297297297297297
4,Thalamus,20,Glu,0.035,1
4,Thalamus,20,Glu,3.035,0.716297786720322
4,Thalamus,20,Glu,6,0.529175050301811
4,Thalamus,20,Glu,10,0.436619718309859
4,Thalamus,20,Glu,20,0.301810865191147
4,Thalamus,20,Glu,30,0.235412474849095
13,Cerebellum,20,Glu,0.035,1
13,Cerebellum,20,Glu,3.035,0.815789473684211
13,Cerebellum,20,Glu,6,0.652631578947368
13,Cerebellum,20,Glu,10,0.347368421052632
13,Cerebellum,20,Glu,20,0.269736842105263
13,Cerebellum,20,Glu,30,0.0897368421052632
5,Thalamus,20,Glu,0.035,1
5,Thalamus,20,Glu,3.035,0.681481481481481
5,Thalamus,20,Glu,6,0.562962962962963
5,Thalamus,20,Glu,10,0.440740740740741
5,Thalamus,20,Glu,20,0.318518518518519
5,Thalamus,20,Glu,30,0.218518518518519
14,Cerebellum,20,Glu,0.035,1
14,Cerebellum,20,Glu,3.035,0.757381258023107
14,Cerebellum,20,Glu,6,0.662387676508344
14,Cerebellum,20,Glu,10,0.563543003851091
14,Cerebellum,20,Glu,20,0.414634146341463
14,Cerebellum,20,Glu,30,0.328626444159178
6,Thalamus,20,Glu,0.035,1
6,Thalamus,20,Glu,3.035,0.690978886756238
6,Thalamus,20,Glu,6,0.571976967370441
6,Thalamus,20,Glu,10,0.397312859884837
6,Thalamus,20,Glu,20,0.26679462571977
6,Thalamus,20,Glu,30,0.201535508637236
15,Cerebellum,20,Glu,0.035,1
15,Cerebellum,20,Glu,3.035,0.751500600240096
15,Cerebellum,20,Glu,6,0.620648259303721
15,Cerebellum,20,Glu,10,0.499399759903962
15,Cerebellum,20,Glu,20,0.325330132052821
15,Cerebellum,20,Glu,30,0.243697478991597
7,Thalamus,20,Glu,0.035,1
7,Thalamus,20,Glu,3.035,0.660194174757282
7,Thalamus,20,Glu,6,0.563106796116505
7,Thalamus,20,Glu,10,0.436893203883495
7,Thalamus,20,Glu,20,0.27378640776699
7,Thalamus,20,Glu,30,0.264077669902913
16,Cerebellum,20,Glu,0.035,1
16,Cerebellum,20,Glu,3.035,0.758620689655172
16,Cerebellum,20,Glu,6,0.637931034482759
16,Cerebellum,20,Glu,10,0.567241379310345
16,Cerebellum,20,Glu,20,0.410344827586207
16,Cerebellum,20,Glu,30,0.305172413793103
8,Thalamus,20,Glu,0.035,1
8,Thalamus,20,Glu,3.035,0.716632443531828
8,Thalamus,20,Glu,6,0.581108829568789
8,Thalamus,20,Glu,10,0.490759753593429
8,Thalamus,20,Glu,20,0.318275154004107
8,Thalamus,20,Glu,30,0.219712525667351
17,Cerebellum,20,Glu,0.035,1
17,Cerebellum,20,Glu,3.035,0.674355495251018
17,Cerebellum,20,Glu,6,0.576662143826323
17,Cerebellum,20,Glu,10,0.538670284938942
17,Cerebellum,20,Glu,20,0.388059701492537
17,Cerebellum,20,Glu,30,0.314789687924016
9,Thalamus,20,Glu,0.035,1
9,Thalamus,20,Glu,3.035,0.708624708624709
9,Thalamus,20,Glu,6,0.522144522144522
9,Thalamus,20,Glu,10,0.461538461538462
9,Thalamus,20,Glu,20,0.303030303030303
9,Thalamus,20,Glu,30,0.235431235431235
18,Cerebellum,20,Glu,0.035,1
18,Cerebellum,20,Glu,3.035,0.762953367875648
18,Cerebellum,20,Glu,6,0.63860103626943
18,Cerebellum,20,Glu,10,0.515544041450777
18,Cerebellum,20,Glu,20,0.386010362694301
18,Cerebellum,20,Glu,30,0.316062176165803
1,Thalamus,20,Ins,0.035,1
1,Thalamus,20,Ins,3.035,0.634558823529412
1,Thalamus,20,Ins,6,0.625
1,Thalamus,20,Ins,10,0.316176470588235
1,Thalamus,20,Ins,20,0.164705882352941
1,Thalamus,20,Ins,30,0.130147058823529
10,Cerebellum,20,Ins,0.035,1
10,Cerebellum,20,Ins,3.035,0.855491329479769
10,Cerebellum,20,Ins,6,0.739884393063584
10,Cerebellum,20,Ins,10,0.61271676300578
10,Cerebellum,20,Ins,20,0.415606936416185
10,Cerebellum,20,Ins,30,0.165317919075145
2,Thalamus,20,Ins,0.035,1
2,Thalamus,20,Ins,3.035,0.7734375
2,Thalamus,20,Ins,6,0.54453125
2,Thalamus,20,Ins,10,0.603125
2,Thalamus,20,Ins,20,0.10859375
2,Thalamus,20,Ins,30,0.05046875
11,Cerebellum,20,Ins,0.035,1
11,Cerebellum,20,Ins,3.035,0.787330316742081
11,Cerebellum,20,Ins,6,0.678733031674208
11,Cerebellum,20,Ins,10,0.53393665158371
11,Cerebellum,20,Ins,20,0.265158371040724
11,Cerebellum,20,Ins,30,0.224434389140272
3,Thalamus,20,Ins,0.035,1
3,Thalamus,20,Ins,3.035,0.79020979020979
3,Thalamus,20,Ins,6,0.639160839160839
3,Thalamus,20,Ins,10,0.413986013986014
3,Thalamus,20,Ins,20,0.253146853146853
3,Thalamus,20,Ins,30,0
12,Cerebellum,20,Ins,0.035,1
12,Cerebellum,20,Ins,3.035,0.916030534351145
12,Cerebellum,20,Ins,6,0.644274809160305
12,Cerebellum,20,Ins,10,0.573282442748092
12,Cerebellum,20,Ins,20,0.245038167938931
12,Cerebellum,20,Ins,30,0.0931297709923664
4,Thalamus,20,Ins,0.035,1
4,Thalamus,20,Ins,3.035,0.594690265486726
4,Thalamus,20,Ins,6,0.438053097345133
4,Thalamus,20,Ins,10,0.372566371681416
4,Thalamus,20,Ins,20,0
4,Thalamus,20,Ins,30,0
13,Cerebellum,20,Ins,0.035,1
13,Cerebellum,20,Ins,3.035,0.831591173054588
13,Cerebellum,20,Ins,6,0.556329849012776
13,Cerebellum,20,Ins,10,0.40534262485482
13,Cerebellum,20,Ins,20,0.21718931475029
13,Cerebellum,20,Ins,30,0
5,Thalamus,20,Ins,0.035,1
5,Thalamus,20,Ins,3.035,0.815363881401617
5,Thalamus,20,Ins,6,0.587601078167116
5,Thalamus,20,Ins,10,0.424528301886792
5,Thalamus,20,Ins,20,0
5,Thalamus,20,Ins,30,0
14,Cerebellum,20,Ins,0.035,1
14,Cerebellum,20,Ins,3.035,0.728571428571429
14,Cerebellum,20,Ins,6,0.6
14,Cerebellum,20,Ins,10,0.49047619047619
14,Cerebellum,20,Ins,20,0.218571428571429
14,Cerebellum,20,Ins,30,0.05
6,Thalamus,20,Ins,0.035,1
6,Thalamus,20,Ins,3.035,0.65609756097561
6,Thalamus,20,Ins,6,0.630081300813008
6,Thalamus,20,Ins,10,0.556910569105691
6,Thalamus,20,Ins,20,0.152845528455285
6,Thalamus,20,Ins,30,0
15,Cerebellum,20,Ins,0.035,1
15,Cerebellum,20,Ins,3.035,0.726530612244898
15,Cerebellum,20,Ins,6,0.620408163265306
15,Cerebellum,20,Ins,10,0.530612244897959
15,Cerebellum,20,Ins,20,0.317551020408163
15,Cerebellum,20,Ins,30,0.139183673469388
7,Thalamus,20,Ins,0.035,1
7,Thalamus,20,Ins,3.035,0.724545454545454
7,Thalamus,20,Ins,6,0.549090909090909
7,Thalamus,20,Ins,10,0.351818181818182
7,Thalamus,20,Ins,20,0.249090909090909
7,Thalamus,20,Ins,30,0.109090909090909
16,Cerebellum,20,Ins,0.035,1
16,Cerebellum,20,Ins,3.035,0.815
16,Cerebellum,20,Ins,6,0.695
16,Cerebellum,20,Ins,10,0.52
16,Cerebellum,20,Ins,20,0.267
16,Cerebellum,20,Ins,30,0.1535
8,Thalamus,20,Ins,0.035,1
8,Thalamus,20,Ins,3.035,1.20289855072464
8,Thalamus,20,Ins,6,0.731884057971015
8,Thalamus,20,Ins,10,0.728985507246377
8,Thalamus,20,Ins,20,0.192753623188406
8,Thalamus,20,Ins,30,0
17,Cerebellum,20,Ins,0.035,1
17,Cerebellum,20,Ins,3.035,0.695473251028807
17,Cerebellum,20,Ins,6,0.617283950617284
17,Cerebellum,20,Ins,10,0.534979423868313
17,Cerebellum,20,Ins,20,0.326337448559671
17,Cerebellum,20,Ins,30,0.20082304526749
9,Thalamus,20,Ins,0.035,1
9,Thalamus,20,Ins,3.035,0.974850299401198
9,Thalamus,20,Ins,6,0.779640718562874
9,Thalamus,20,Ins,10,0.68502994011976
9,Thalamus,20,Ins,20,0.232335329341317
9,Thalamus,20,Ins,30,0.105149700598802
18,Cerebellum,20,Ins,0.035,1
18,Cerebellum,20,Ins,3.035,0.738007380073801
18,Cerebellum,20,Ins,6,0.605166051660517
18,Cerebellum,20,Ins,10,0.450184501845018
18,Cerebellum,20,Ins,20,0.301845018450185
18,Cerebellum,20,Ins,30,0.195940959409594
1,Thalamus,20,Tau,0.035,1
1,Thalamus,20,Tau,3.035,0.598930481283422
1,Thalamus,20,Tau,6,0.459893048128342
1,Thalamus,20,Tau,10,0.393048128342246
1,Thalamus,20,Tau,20,0.212566844919786
1,Thalamus,20,Tau,30,0.185294117647059
10,Cerebellum,20,Tau,0.035,1
10,Cerebellum,20,Tau,3.035,0.6875
10,Cerebellum,20,Tau,6,0.551282051282051
10,Cerebellum,20,Tau,10,0.445512820512821
10,Cerebellum,20,Tau,20,0.323717948717949
10,Cerebellum,20,Tau,30,0.254807692307692
2,Thalamus,20,Tau,0.035,1
2,Thalamus,20,Tau,3.035,0.773584905660377
2,Thalamus,20,Tau,6,0.562893081761006
2,Thalamus,20,Tau,10,0.50314465408805
2,Thalamus,20,Tau,20,0.323899371069182
2,Thalamus,20,Tau,30,0.264779874213836
11,Cerebellum,20,Tau,0.035,1
11,Cerebellum,20,Tau,3.035,0.690981432360743
11,Cerebellum,20,Tau,6,0.538461538461538
11,Cerebellum,20,Tau,10,0.428381962864721
11,Cerebellum,20,Tau,20,0.281167108753316
11,Cerebellum,20,Tau,30,0.273209549071618
3,Thalamus,20,Tau,0.035,1
3,Thalamus,20,Tau,3.035,0.688135593220339
3,Thalamus,20,Tau,6,0.56271186440678
3,Thalamus,20,Tau,10,0.383050847457627
3,Thalamus,20,Tau,20,0.366101694915254
3,Thalamus,20,Tau,30,0.246779661016949
12,Cerebellum,20,Tau,0.035,1
12,Cerebellum,20,Tau,3.035,0.724425887265136
12,Cerebellum,20,Tau,6,0.53027139874739
12,Cerebellum,20,Tau,10,0.444676409185804
12,Cerebellum,20,Tau,20,0.2839248434238
12,Cerebellum,20,Tau,30,0.22964509394572
4,Thalamus,20,Tau,0.035,1
4,Thalamus,20,Tau,3.035,0.667953667953668
4,Thalamus,20,Tau,6,0.555984555984556
4,Thalamus,20,Tau,10,0.432432432432432
4,Thalamus,20,Tau,20,0.244401544401544
4,Thalamus,20,Tau,30,0.184942084942085
13,Cerebellum,20,Tau,0.035,1
13,Cerebellum,20,Tau,3.035,0.650927487352445
13,Cerebellum,20,Tau,6,0.54468802698145
13,Cerebellum,20,Tau,10,0.443507588532884
13,Cerebellum,20,Tau,20,0.320404721753794
13,Cerebellum,20,Tau,30,0.251264755480607
5,Thalamus,20,Tau,0.035,1
5,Thalamus,20,Tau,3.035,0.6925
5,Thalamus,20,Tau,6,0.5025
5,Thalamus,20,Tau,10,0.415
5,Thalamus,20,Tau,20,0.275
5,Thalamus,20,Tau,30,0.22
14,Cerebellum,20,Tau,0.035,1
14,Cerebellum,20,Tau,3.035,0.668571428571429
14,Cerebellum,20,Tau,6,0.545714285714286
14,Cerebellum,20,Tau,10,0.511428571428571
14,Cerebellum,20,Tau,20,0.357142857142857
14,Cerebellum,20,Tau,30,0.235714285714286
6,Thalamus,20,Tau,0.035,1
6,Thalamus,20,Tau,3.035,0.651219512195122
6,Thalamus,20,Tau,6,0.485365853658537
6,Thalamus,20,Tau,10,0.370731707317073
6,Thalamus,20,Tau,20,0.290243902439024
6,Thalamus,20,Tau,30,0.179268292682927
15,Cerebellum,20,Tau,0.035,1
15,Cerebellum,20,Tau,3.035,0.692307692307692
15,Cerebellum,20,Tau,6,0.530657748049052
15,Cerebellum,20,Tau,10,0.444816053511706
15,Cerebellum,20,Tau,20,0.298773690078038
15,Cerebellum,20,Tau,30,0.20958751393534
7,Thalamus,20,Tau,0.035,1
7,Thalamus,20,Tau,3.035,0.723076923076923
7,Thalamus,20,Tau,6,0.561538461538462
7,Thalamus,20,Tau,10,0.4
7,Thalamus,20,Tau,20,0.310769230769231
7,Thalamus,20,Tau,30,0.272692307692308
16,Cerebellum,20,Tau,0.035,1
16,Cerebellum,20,Tau,3.035,0.77319587628866
16,Cerebellum,20,Tau,6,0.606185567010309
16,Cerebellum,20,Tau,10,0.519587628865979
16,Cerebellum,20,Tau,20,0.375257731958763
16,Cerebellum,20,Tau,30,0.301030927835052
8,Thalamus,20,Tau,0.035,1
8,Thalamus,20,Tau,3.035,0.835294117647059
8,Thalamus,20,Tau,6,0.541176470588235
8,Thalamus,20,Tau,10,0.474509803921569
8,Thalamus,20,Tau,20,0.25843137254902
8,Thalamus,20,Tau,30,0.254117647058824
17,Cerebellum,20,Tau,0.035,1
17,Cerebellum,20,Tau,3.035,0.643478260869565
17,Cerebellum,20,Tau,6,0.511594202898551
17,Cerebellum,20,Tau,10,0.484057971014493
17,Cerebellum,20,Tau,20,0.371014492753623
17,Cerebellum,20,Tau,30,0.276811594202899
9,Thalamus,20,Tau,0.035,1
9,Thalamus,20,Tau,3.035,0.697318007662835
9,Thalamus,20,Tau,6,0.521072796934866
9,Thalamus,20,Tau,10,0.436781609195402
9,Thalamus,20,Tau,20,0.296168582375479
9,Thalamus,20,Tau,30,0.215708812260536
18,Cerebellum,20,Tau,0.035,1
18,Cerebellum,20,Tau,3.035,0.716556291390729
18,Cerebellum,20,Tau,6,0.574834437086093
18,Cerebellum,20,Tau,10,0.454304635761589
18,Cerebellum,20,Tau,20,0.336423841059603
18,Cerebellum,20,Tau,30,0.280794701986755
1,Thalamus,30,NAA+NAAG,0.035,1
1,Thalamus,30,NAA+NAAG,3.035,0.711428571428571
1,Thalamus,30,NAA+NAAG,6,0.537142857142857
1,Thalamus,30,NAA+NAAG,10,0.428571428571429
1,Thalamus,30,NAA+NAAG,20,0.258285714285714
1,Thalamus,30,NAA+NAAG,30,0.177714285714286
10,Cerebellum,30,NAA+NAAG,0.035,1
10,Cerebellum,30,NAA+NAAG,3.035,0.884444444444444
10,Cerebellum,30,NAA+NAAG,6,0.764444444444444
10,Cerebellum,30,NAA+NAAG,10,0.555555555555556
10,Cerebellum,30,NAA+NAAG,20,0.388444444444444
10,Cerebellum,30,NAA+NAAG,30,0.281777777777778
2,Thalamus,30,NAA+NAAG,0.035,1
2,Thalamus,30,NAA+NAAG,3.035,0.710601719197708
